Point,Date,Year,Y,X,GREG,WHIB,SWH,SDH,GBHE,GLIB,ROSP,WOST,Veg1,Veg2,Veg3,3 White Total,All Bird Total,Stage
1874,2021-05-13,2021,26.903225,-81.072659,65,140,85,12,,,22,2,,,,290,326,13.61
1875,2021-05-13,2021,26.950996,-81.06632,30,55,35,5,,12,,,,,,120,137,13.61
1876,2021-05-13,2021,27.07524, -80.918769,430,55,10,7,2,,65,,,,,495,569,13.61
1877,2021-05-13,2021,27.073484, -80.920759,165,45,5,,15,,15,1,,,,215,246,13.61
1878,2021-05-13,2021,27.078716,-80.9142,165,18,55,5,,,,,,,,238,243,13.61
1879,2021-05-20,2021,26.737966,-80.70603,23,31,27,2,1,8,,,,,,81,92,13.25
1880,2021-05-20,2021,26.76614,-80.723558,90,200,405,75,,15,1,,,,,695,786,13.25
1881,2021-05-20,2021,26.845976,-81.035726,36,47,31,17,3,,4,,,,,114,138,13.25
1882,2021-05-20,2021,26.840759,-81.031192,6,115,15,8,,,,,,,,136,144,13.25
1883,2021-05-20,2021,26.841186,-81.027428,42,145,30,25,,,1,,,,,217,243,13.25
1884,2021-05-20,2021,26.850151,-81.048762,45,65,20,12,,,,,,,,130,142,13.25
1885,2021-05-20,2021,26.851395,-81.046945,29,210,30,15,4,,,,,,,269,288,13.25
1886,2021-05-20,2021,26.85849,-81.052164,48,145,20,40,,,,,,,,213,253,13.25
1887,2021-05-20,2021,26.869838,-81.068055,195,370,310,30,,,8,,,,,875,913,13.25
1888,2021-05-20,2021,26.86596,-81.06874,155,400,210,15,3,,,,,,,765,783,13.25
1889,2021-05-20,2021,27.041319,-80.953513,,,,,,,7,85,,,,0,92,13.25
1890,2021-05-20,2021,27.054851,-80.950873,,,,,,,,145,,,,0,145,13.25
1891,2021-05-20,2021,27.055195,-80.946272,10,145,,,,,,,,,,155,155,13.25
1892,2021-05-20,2021,27.06055,-80.932873,20,420,,,,,,,,,,440,440,13.25
1893,2021-05-20,2021,27.064569,-80.930505,800,2100,350,125,,300,,,,,,3250,3675,13.25
1894,2021-05-20,2021,27.066535,-80.91963,190,95,135,135,,,,,,,,420,555,13.25
1895,2021-05-20,2021,27.068887,-80.918037,200,290,115,12,5,,,,,,,605,622,13.25
1896,2021-05-20,2021,27.071545,-80.91673,125,145,25,15,9,,4,,,,,295,323,13.25
1897,2021-05-20,2021,27.074183,-80.923973,95,75,,,,,,,,,,170,170,13.25
1898,2021-05-20,2021,27.071991,-80.921363,75,10,15,,,,,,,,,100,100,13.25
1899,2021-06-10,2021,26.746207,-80.717574,25,96,35,5,,,,,,,,156,161,12.6
1900,2021-06-10,2021,26.753728,-80.729326,65,185,95,,,,,,,,,345,345,12.6
1901,2021-06-10,2021,26.703448,-80.777734,20,85,15,3,,,,,,,,120,123,12.6
1902,2021-06-10,2021,26.703543,-80.802727,35,15,32,,1,,16,,,,,82,99,12.6
1903,2021-06-10,2021,26.703551,-80.808223,35,135,,40,,,,,,,,170,210,12.6
1904,2021-06-10,2021,26.759328,-80.890562,29,10,31,,1,,27,,,,,70,98,12.6
1905,2021-06-10,2021,26.799661,-80.943213,19,70,25,,,4,,,,,,114,118,12.6
1906,2021-06-10,2021,26.81287,-80.951042,121,165,130,50,,350,188,,,,,416,1004,12.6
1907,2021-06-10,2021,26.882128,-81.02009,425,58,,,35,,,,,,,483,518,12.6
1908,2021-06-10,2021,26.880067,-80.974287,85,,60,,,,55,,,,,145,200,12.6
1909,2021-06-10,2021,26.963872,-81.080691,230,,260,,,35,,,,,,490,525,12.6
1910,2021-06-10,2021,26.966396,-81.090063,45,,190,10,2,,,,,,,235,247,12.6
1911,2021-06-10,2021,26.972798,-81.086185,40,,90,16,,,,,,,,130,146,12.6
1912,2021-06-10,2021,26.995247,-81.050355,45,85,125,,,35,30,,,,,255,320,12.6
1913,2021-06-10,2021,27.067463,-80.916395,5,12,35,,2,,4,,,,,52,58,12.6
1914,2021-06-10,2021,27.090438,-80.829283,10,30,25,,,25,45,,,,,65,135,12.6
1915,2021-06-10,2021,27.097691,-80.823535,17,6,,,,5,120,,,,,23,148,12.6
1916,2021-06-15,2021,26.757523, -80.740922,27,7,29,,,,21,,,,,63,84,12.49
1917,2021-06-15,2021,26.742345, -80.736931,22,40,45,,,,,,,,,107,107,12.49
1918,2021-06-15,2021,26.705041, -80.796887,7,225,30,,,,,,,,,262,262,12.49
1919,2021-06-15,2021,26.759454, -80.893444,13,80,40,,,75,7,,,,,133,215,12.49
1920,2021-06-15,2021,26.763066,-80.91266,150,160,135,25,,,180,,,,,445,650,12.49
1921,2021-06-15,2021,26.782466,-80.942756,500,1200,800,125,,75,150,,,,,2500,2850,12.49
1922,2021-06-15,2021,26.787078, -80.945078,85,250,200,,,,,,,,,535,535,12.49
1923,2021-06-15,2021,26.785262,-80.948196,275,300,200,50,,,85,,,,,775,910,12.49
1924,2021-06-15,2021,26.793723,-80.948445,55,450,150,,,,,,,,,655,655,12.49
1925,2021-06-15,2021,26.7929,-80.95309,550,400,450,125,,,320,,,,,1400,1845,12.49
1926,2021-06-15,2021,26.80028,-80.946984,250,1800,250,50,,,,,,,,2300,2350,12.49
1927,2021-06-15,2021,26.807797,-80.949204,375,1000,180,25,,,120,,,,,1555,1700,12.49
1928,2021-06-15,2021,26.890365, -80.999995,80,525,75,30,,4,,,,,,680,714,12.49
1929,2021-06-15,2021,26.950847,-81.067298,130,625,10,4,,,1,,,,,765,770,12.49
1930,2021-06-15,2021,26.959571,-81.079671,75,280,25,,,,,,,,,380,380,12.49
1931,2021-06-15,2021,26.963361,-81.080759,15,200,100,9,,2,2,,,,,315,328,12.49
1932,2021-06-15,2021,26.966822,-81.088842,160,,260,20,,295,,,,,,420,735,12.49
1933,2021-06-15,2021,26.976659,-81.083531,230,,150,25,15,,90,,,,,380,510,12.49
1934,2021-06-15,2021,26.981801,-81.081738,160,125,325,10,,35,9,,,,,610,664,12.49
1935,2021-06-15,2021,26.997759,-81.039993,75,490,55,10,,10,,,,,,620,640,12.49
1936,2021-06-15,2021,26.99913,-81.021917,45,130,15,7,,,8,,,,,190,205,12.49
1937,2021-06-15,2021,27.089191,-80.838942,35,375,15,,,65,2,,,,,425,492,12.49
1938,2022-01-07,2022,26.7687862,-80.72859189,960,550,1500,450,,275,,,,,,3010,3735,15.37
1939,2022-01-07,2022,26.70186357,-80.76753174,46,,4,,,,,,,,,50,50,15.37
1940,2022-01-07,2022,26.70417918,-80.79205649,640,175,920,200,,,,,,,,1735,1935,15.37
1941,2022-01-07,2022,26.70811564,-80.80425741,10,,42,12,,,,,,,,52,64,15.37
1942,2022-01-07,2022,26.76569216,-80.88481896,65,30,270,,1,,,,,,,365,366,15.37
1943,2022-01-07,2022,26.95466624,-81.05300929,2,,155,7,,35,,,,,,157,199,15.37
1944,2022-01-07,2022,26.99032187,-81.06483563,,,85,,,,,,,,,85,85,15.37
1945,2022-02-17,2022,26.74748428,-80.72836914,24,1,64,8,,,,,,,,89,97,14.78
1946,2022-02-17,2022,26.77156263,-80.73278485,12,65,35,,,,,,,,,112,112,14.78
1947,2022-02-17,2022,26.76247523,-80.7438321,5,12,65,,,9,,,,,,82,91,14.78
1948,2022-02-17,2022,26.70875338,-80.80711478,8,,45,3,,25,,,,,,53,81,14.78
1949,2022-02-17,2022,26.83110908,-80.9735155,20,240,30,,,,,,,,,290,290,14.78
1950,2022-02-17,2022,26.82915358,-80.97592483,2,340,,,,,,,,,,342,342,14.78
1951,2022-02-17,2022,26.83190141,-80.9925295,,580,,,,,,,,,,580,580,14.78
1952,2022-02-17,2022,26.90076293,-81.09855904,22,30,25,,,,,,,,,77,77,14.78
1953,2022-02-17,2022,26.91726076,-81.09127354,31,195,,,,350,,,,,,226,576,14.78
1954,2022-02-17,2022,27.04598146,-80.97745034,6,130,5,,,90,,,,,,141,231,14.78
1955,2022-03-03,2022,26.73691146,-80.81615712,350,250,700,175,,,,,,,,1300,1475,14.45
1956,2022-03-03,2022,26.83086836,-80.96994747,400,350,800,200,,,,,,,,1550,1750,14.45
1957,2022-03-03,2022,26.89940286,-80.86462334,475,250,550,225,,100,,,,,,1275,1600,14.45
1958,2022-03-03,2022,26.78870638,-80.86462333,4,110,,,,17,,,,,,114,131,14.45
1959,2022-03-03,2022,26.67790181,-80.86462333,15,210,10,,,,,,,,,235,235,14.45
1960,2022-03-03,2022,26.89815252,-80.8833314,,1400,,,,,,,,,,1400,1400,14.45
1961,2022-03-03,2022,26.78745481,-80.88333139,,1500,,,,,,,,,,1500,1500,14.45
1962,2022-03-03,2022,26.67664902,-80.88333139,14,45,8,,,,,,,,,67,67,14.45
1963,2022-03-03,2022,26.88405107,-80.87867892,25,180,12,15,,35,,,,,,217,267,14.45
1964,2022-03-03,2022,26.77333957,-80.87867892,170,720,220,,40,,,,spike,tg,,1110,1150,14.45
1965,2022-03-03,2022,26.66252003,-80.87867891,,125,,,,,,,,,,125,125,14.45
1966,2022-03-03,2022,26.92920576,-80.85656939,,70,,,,,,,,,,70,70,14.45
1967,2022-03-03,2022,26.81853845,-80.85656939,1,175,,,,,,,willows,,,176,176,14.45
1968,2022-03-03,2022,27.01691993,-80.85586046,2,195,,,,,,,willows,,,197,197,14.45
1969,2022-03-03,2022,26.90633864,-80.85586045,5,30,180,,,30,,,,,,215,245,14.45
1970,2022-03-03,2022,26.79564895,-80.85586045,7,155,10,,,90,,,dead veg,,,172,262,14.45
1971,2022-03-03,2022,26.68485114,-80.85586045,30,140,5,,9,,,,,,,175,184,14.45
1972,2022-03-25,2022,26.736386,-80.715828,460,400,300,100,125,0,0,0,,,,1160,1385,14.01
1973,2022-03-25,2022,26.742371,-80.714064,45,200,125,10,55,0,1,0,,,,370,436,14.01
1974,2022-03-25,2022,26.757885,-80.730826,272,25,500,250,0,0,0,0,,,,797,1047,14.01
1975,2022-03-25,2022,26.714605,-80.799175,320,150,300,150,0,250,0,0,,,,770,1170,14.01
1976,2022-03-25,2022,26.765375,-80.885092,275,110,300,60,0,0,0,0,,,,685,745,14.01
1977,2022-03-25,2022,26.775272,-80.9344,12,0,45,15,0,0,0,0,,,,57,72,14.01
1978,2022-03-25,2022,26.81836,-80.967418,2,155,0,0,0,0,0,0,,,,157,157,14.01
1979,2022-03-25,2022,26.818629,-80.980562,5,325,0,0,0,0,0,0,,,,330,330,14.01
1980,2022-03-25,2022,26.850868,-81.058321,3,130,0,0,0,0,0,0,,,,133,133,14.01
1981,2022-03-25,2022,26.856314,-81.069571,1,260,0,0,0,0,0,0,,,,261,261,14.01
1982,2022-03-25,2022,26.84743,-81.079856,3,400,0,0,0,0,0,0,,,,403,403,14.01
1983,2022-03-25,2022,26.856174,-81.088464,1,180,0,0,0,0,0,0,,,,181,181,14.01
1984,2022-03-25,2022,26.865721,-81.094193,0,310,0,0,0,0,0,0,,,,310,310,14.01
1985,2022-03-25,2022,26.908431,-81.088779,1,190,0,0,0,15,0,0,,,,191,206,14.01
1986,2022-03-25,2022,26.908438,-81.099314,1,55,0,0,0,0,0,0,,,,56,56,14.01
1987,2022-03-25,2022,26.870436,-81.034964,2,160,0,0,0,0,4,0,,,,162,166,14.01
1988,2022-03-25,2022,26.866482,-81.040182,10,525,0,0,0,35,0,0,,,,535,570,14.01
1989,2022-03-25,2022,26.84575,-81.004089,0,220,0,0,0,0,0,0,,,,220,220,14.01
1990,2022-03-25,2022,26.949832,-81.060334,65,5,15,0,0,45,0,0,,,,85,130,14.01
1991,2022-03-25,2022,27.058737,-80.938206,11,65,0,0,0,185,4,0,,,,76,265,14.01
1992,2022-03-25,2022,27.095195,-80.842291,18,95,22,0,0,0,0,0,,,,135,135,14.01
1993,2022-04-08,2022,26.754655,-80.722835,12,25,25,0,0,35,0,0,,,,62,97,13.68
1994,2022-04-08,2022,26.743858,-80.73031,19,15,16,0,1,15,0,0,,,,50,66,13.68
1995,2022-04-08,2022,26.698014,-80.763472,27,120,65,5,0,0,0,0,,,,212,217,13.68
1996,2022-04-08,2022,26.759506,-80.908026,140,160,310,15,0,60,1,0,,,,610,686,13.68
1997,2022-04-08,2022,26.821935,-80.981113,0,450,0,0,0,0,0,0,,,,450,450,13.68
1998,2022-04-08,2022,26.814703,-80.982817,24,15,145,0,0,0,1,0,,,,184,185,13.68
1999,2022-04-08,2022,26.845955,-81.031775,35,25,25,65,0,25,4,0,Open water,,,85,179,13.68
2000,2022-04-08,2022,26.841822,-81.037889,65,0,12,35,0,0,0,4,Open water and TGrass,,,77,116,13.68
2001,2022-04-08,2022,26.839015,-81.045104,155,0,10,75,12,0,0,0,,,,165,252,13.68
2002,2022-04-08,2022,26.85735,-81.013939,0,45,0,0,2,0,4,0,,,,45,51,13.68
2003,2022-04-08,2022,26.827547,-81.013939,0,750,0,0,0,0,0,0,,,,750,750,13.68
2004,2022-04-08,2022,26.836861,-81.047341,45,175,40,0,0,0,5,0,,,,260,265,13.68
2005,2022-04-08,2022,26.807053,-81.047341,85,45,10,0,0,95,20,0,,,,140,255,13.68
2006,2022-04-29,2022,26.755104,-80.72229,17,35,25,7,1,55,0,0,,,,77,140,12.98
2007,2022-04-29,2022,26.811409,-80.951257,220,550,275,0,0,0,15,0,,,,1045,1060,12.98
2008,2022-04-29,2022,26.834334,-81.024307,24,75,95,0,0,0,25,0,,,,194,219,12.98
2009,2022-04-29,2022,26.838051,-81.030003,12,80,30,0,0,0,0,0,,,,122,122,12.98
2010,2022-04-29,2022,26.833111,-81.033361,120,160,170,40,5,0,0,0,,,,450,495,12.98
2011,2022-04-29,2022,26.831487,-81.044217,90,240,80,0,0,45,6,0,,,,410,461,12.98
2012,2022-04-29,2022,26.833561,-81.048201,30,180,12,0,0,0,0,0,,,,222,222,12.98
2013,2022-04-29,2022,26.83635,-81.051292,5,195,0,0,0,0,0,0,,,,200,200,12.98
2014,2022-04-29,2022,26.837807,-81.04756,4,135,0,0,0,0,0,0,,,,139,139,12.98
2015,2022-04-29,2022,26.838195,-81.04426,9,105,0,0,2,10,0,0,,,,114,126,12.98
2016,2022-04-29,2022,26.843647,-81.03932,180,545,65,150,0,0,0,0,,,,790,940,12.98
2017,2022-04-29,2022,26.877802,-81.088325,15,145,15,0,0,0,6,0,,,,175,181,12.98
2018,2022-04-29,2022,27.071974,-80.91657,23,25,75,0,0,10,2,1,,,,123,136,12.98
2019,2022-04-29,2022,27.064838,-80.92452,145,25,30,0,0,30,0,0,,,,200,230,12.98
2020,2022-04-29,2022,27.067987,-80.930249,12,210,9,0,0,15,0,0,,,,231,246,12.98
2021,2022-04-29,2022,27.085677,-80.907692,100,260,15,4,0,0,1,0,,,,375,380,12.98
2022,2022-04-29,2022,27.091339,-80.8314,15,30,30,0,0,17,12,0,,,,75,104,12.98
2023,2022-05-26,2022,26.706307,-80.725786,20,105,35,0,0,0,4,0,,,,160,164,12.61
2024,2022-05-26,2022,26.694939,-80.727295,22,16,18,7,0,0,14,0,,,,56,77,12.61
2025,2022-05-26,2022,26.704993,-80.814971,35,155,290,15,0,0,4,0,,,,480,499,12.61
2026,2022-05-26,2022,26.763577,-80.896068,105,30,115,5,6,15,3,0,,,,250,279,12.61
2027,2022-05-26,2022,26.878446,-81.022633,275,1250,750,150,0,95,155,45,,,,2275,2720,12.61
2028,2022-05-26,2022,26.882546,-81.020467,360,300,275,125,30,15,185,300,,,,935,1590,12.61
2029,2022-05-26,2022,26.900392,-81.00924,14,22,16,3,0,0,24,0,,,,52,79,12.61
2030,2022-05-26,2022,26.907277,-81.004449,230,20,35,0,4,0,22,16,,,,285,327,12.61
2031,2022-06-23,2022,26.754994,-80.893644,6,90,10,85,0,0,1,0,,,,106,192,12.93
2032,2022-12-23,2023,,,,,,,,,,,,,,0,0,16.35
2033,2023-01-08,2023,26.68611919,-80.74797793,460,,600,85,,,,,,,,1060,1145,16.32
2034,2023-01-12,2023,26.75462037,-80.72901106,80,,245,115,,,,,,,,325,440,16.28
2035,2023-01-12,2023,26.79694543,-80.94698844,125,,95,80,3,,,,,,,220,303,16.28
2036,2023-01-26,2023,26.75220512,-80.73428613,155,25,190,95,,,,,,,,370,465,16.08
2037,2023-01-26,2023,26.69106779,-80.73558574,205,,310,85,,,,,,,,515,600,16.08
2038,2023-01-26,2023,26.70541629,-80.79699734,420,,740,175,,,,,,,,1160,1335,16.08
2039,2023-01-26,2023,26.76501412,-80.88694004,44,,15,5,,,,,,,,59,64,16.08
2040,2023-01-26,2023,26.79992054,-80.9460222,225,6,95,35,,,,,,,,326,361,16.08
2041,2023-01-26,2023,26.86632801,-81.0978752,20,55,,,2,,,,,,,75,77,16.08
2042,2023-03-02,2023,26.74870112,-80.72547537,900,375,1450,250,,,,,,,,2725,2975,15.46
2043,2023-03-02,2023,26.70353389,-80.81546717,175,95,200,75,,,,,,,,470,545,15.46
2044,2023-03-02,2023,26.70085772,-80.81336719,95,,230,90,,,,,,,,325,415,15.46
2045,2023-03-02,2023,26.76171145,-80.91200571,70,15,65,45,,,,,,,,150,195,15.46
2046,2023-03-02,2023,26.85501843,-81.08664971,7,145,,2,1,,,,,,,152,155,15.46
2047,2023-03-02,2023,26.86263345,-81.09496864,75,410,3,,,,,,,,,488,488,15.46
2048,2023-03-02,2023,26.86859157,-81.10084222,4,80,,,1,,,,,,,84,85,15.46
2049,2023-03-23,2023,26.7559727,-80.72869192,145,80,620,90,0,0,0,0,,,,935,935,14.78
2050,2023-03-23,2023,26.75921074,-80.73036718,45,115,195,0,0,0,0,0,,,,355,355,14.78
2051,2023-03-23,2023,26.69454523,-80.73830046,16,25,155,45,0,0,0,0,,,,241,241,14.78
2052,2023-03-23,2023,26.7059714,-80.79994601,55,65,95,20,0,0,0,0,,,,235,235,14.78
2053,2023-03-23,2023,26.83896594,-80.98204627,70,25,20,10,0,75,0,0,,,,125,200,14.78
2054,2023-03-23,2023,26.94466821,-81.0857637,65,0,45,12,0,35,0,0,,,,122,157,14.78
2055,2023-04-13,2023,27.05800028,-80.95494027,8,45,10,0,0,30,0,0,,,,63,93,14.22
2056,2023-04-13,2023,27.06681904,-80.94910008,0,560,0,0,0,400,0,0,,,,560,960,14.22
2057,2023-04-13,2023,27.06033405,-80.94624482,0,450,0,0,0,600,0,0,,,,450,1050,14.22
2058,2023-04-13,2023,27.07190398,-80.93965581,75,120,80,12,0,8,0,0,,,,287,295,14.22
2059,2023-04-13,2023,27.07717626,-80.93572762,6,110,0,0,0,0,0,0,,,,116,116,14.22
2060,2023-05-03,2023,,,0,0,0,0,0,0,0,0,,,,0,0,14.24
2061,2023-05-18,2023,26.70448216,-80.79838479,60,120,130,10,,,,,,,,320,320,13.79
2062,2023-05-18,2023,26.81455019,-80.97001597,29,350,,,,,,,,,,379,379,13.79
2063,2023-05-18,2023,26.81799564,-80.97484163,44,15,3,,,,,,,,,62,62,13.79
2064,2023-05-18,2023,26.82269695,-80.98641848,7,390,,,,,,,,,,397,397,13.79
2065,2023-05-18,2023,26.8465997,-81.02988453,440,15,35,,12,,2,,,,,490,504,13.79
2066,2023-05-18,2023,26.85828589,-81.05366233,45,145,35,55,,,32,,,,,280,312,13.79
2067,2023-05-18,2023,26.8757132,-81.05407556,125,20,40,15,,,4,,,,,200,204,13.79
2068,2023-05-18,2023,26.86621949,-81.06702999,250,10,190,12,,60,210,,,,,462,732,13.79
2069,2023-05-18,2023,26.8612555,-81.0702187,65,120,25,,,,3,,,,,210,213,13.79
2070,2023-05-18,2023,26.85719293,-81.07461402,83,165,20,,,,,,,,,268,268,13.79
2071,2023-05-18,2023,26.87287794,-81.07046151,19,,40,5,,,3,,,,,64,67,13.79
2072,2023-05-18,2023,26.87955422,-81.07077414,115,15,,,30,,,8,,,,130,168,13.79
2073,2023-05-18,2023,26.89443792,-81.06995367,29,22,16,7,,,,,,,,74,74,13.79
2074,2023-05-18,2023,26.888542,-81.07540207,12,135,30,,,,,,,,,177,177,13.79
2075,2023-05-18,2023,26.89328698,-81.08680388,2,155,,,,,,,,,,157,157,13.79
2076,2023-05-18,2023,27.05536851,-80.94965408,18,155,45,15,,,,,,,,233,233,13.79
2077,2023-05-18,2023,27.06236616,-80.93497123,65,390,,30,1,35,,,,,,485,521,13.79
2078,2023-05-18,2023,27.07868086,-80.91608096,450,400,150,,25,,,,,,,1000,1025,13.79
2079,2023-05-18,2023,27.0870033,-80.91243913,32,27,15,6,,25,2,,,,,80,107,13.79
2080,2023-05-25,2023,26.69603582,-80.74146981,2,0,55,1,0,0,0,0,,,,58,58,13.81
2081,2023-05-25,2023,26.83149125,-81.03346972,24,10,12,0,0,0,11,13,,,,46,70,13.81
2082,2023-05-25,2023,26.84632188,-81.03108431,410,150,50,45,25,0,55,0,,,,655,735,13.81
2083,2023-05-25,2023,26.84375373,-81.03919287,35,0,0,4,6,0,3,2,,,,39,50,13.81
2084,2023-05-25,2023,26.85056588,-81.03715949,27,15,10,22,0,0,38,0,,,,74,112,13.81
2085,2023-05-25,2023,26.85647101,-81.0543867,180,300,230,190,0,0,80,0,,,,900,980,13.81
2086,2023-05-25,2023,26.87092692,-81.05950435,13,10,20,0,0,0,25,0,,,,43,68,13.81
2087,2023-05-25,2023,26.90638623,-81.08822525,8,30,3,0,0,0,20,0,,,,41,61,13.81
2088,2023-05-25,2023,26.89529884,-81.06611133,195,125,15,0,0,0,45,0,,,,335,380,13.81
2089,2023-05-25,2023,26.89302654,-81.06797773,45,85,10,20,0,0,35,0,,,,160,195,13.81
2090,2023-05-25,2023,26.8578584,-80.96191555,25,20,510,15,0,0,0,0,,,,570,570,13.81
2091,2023-05-25,2023,26.94773976,-81.06230567,15,2,75,0,0,0,1,0,,,,92,93,13.81
2092,2023-05-25,2023,27.06867049,-80.93399413,35,210,0,12,0,45,0,0,,,,257,302,13.81
2093,2023-05-25,2023,27.07595227,-80.91722209,195,5,15,0,10,0,0,45,,,,215,270,13.81
2094,2023-05-25,2023,27.08097569,-80.91878155,15,35,10,0,0,3,7,0,,,,60,70,13.81
2095,2023-06-08,2023,,,,,,,,,,,,,,0,0,14.01
2096,2024-02-15,2024,26.68875467,-80.73958034,66,0,85,30,0,0,0,0,,,,151,181,16.32
2097,2024-02-15,2024,26.69775203,-80.76981699,160,0,240,40,0,0,0,0,,,,400,440,16.32
2098,2024-02-29,2024,26.74698406,-80.71911352,225,35,550,75,0,0,0,0,,,,810,885,16.15
2099,2024-03-14,2024,26.7583795,-80.7318099,520,25,1000,275,5,0,0,0,,,,1545,1825,16.15
2100,2024-03-14,2024,26.76659536,-80.72363931,180,8,480,80,0,0,1,0,,,,668,749,16.15
2101,2024-03-14,2024,26.70235254,-80.805881,210,15,560,105,5,10,0,0,,,,785,905,16.15
2102,2024-03-14,2024,26.76368221,-80.88808738,155,0,340,30,1,0,0,0,,,,495,526,16.15
2103,2024-03-14,2024,26.86700706,-81.09873663,20,45,0,0,1,0,1,0,,,,65,67,16.15
2104,2024-03-14,2024,26.946616,-81.08493116,110,0,90,5,0,40,0,0,,,,200,245,16.15
2105,2024-03-28,2024,26.76250997,-80.73657478,16,0,32,0,20,0,4,0,,,,48,72,15.33
2106,2024-03-28,2024,26.75839263,-80.73958484,17,0,75,0,0,0,1,0,,,,92,93,15.33
2107,2024-03-28,2024,26.69787326,-80.76703251,160,8,550,125,0,0,0,0,,,,718,843,15.33
2108,2024-03-28,2024,26.8091519,-80.95863909,1,95,25,0,0,0,0,0,,,,121,121,14.98
2109,2024-04-11,2024,26.7644606,-80.7266477,125,55,180,15,15,0,0,0,,,,360,390,14.98
2110,2024-04-11,2024,26.74934058,-80.73485692,120,40,230,20,10,0,0,0,,,,390,420,14.98
2111,2024-04-11,2024,26.87822118,-81.09643111,0,80,0,0,0,0,0,0,,,,80,80,14.16
2112,2024-05-02,2024,26.71586669,-80.80285025,30,30,75,0,0,0,0,0,,,,135,135,14.16
2113,2024-05-02,2024,26.8526864,-81.00652791,65,0,2,3,0,0,0,0,,,,67,70,14.16
2114,2024-05-02,2024,27.06900746,-80.94029492,85,16,5,8,0,7,0,0,,,,106,121,14.16
2115,2024-05-02,2024,27.07656709,-80.9360314,125,45,15,30,0,0,0,0,,,,185,215,14.16
2116,2024-05-02,2024,27.08021082,-80.93825998,28,11,18,2,0,55,0,0,,,,57,114,14.16
2117,2024-05-02,2024,27.08080043,-80.91799184,145,3,2,0,0,0,0,0,,,,150,150,14.16
2118,2024-05-09,2024,26.73061832,-80.72324683,13,55,12,0,0,0,0,0,,,,80,80,13.9
2119,2024-05-09,2024,26.71835212,-80.81145669,55,12,135,5,0,2,0,0,,,,202,209,13.9
2120,2024-05-09,2024,26.84246738,-81.06610722,40,22,4,4,1,0,0,0,,,,66,71,13.9
2121,2024-05-09,2024,26.86353223,-81.08955689,34,45,110,5,0,1,0,0,,,,189,195,13.9
2122,2024-05-09,2024,27.05293599,-80.95307933,111,55,12,0,0,0,0,0,,,,178,178,13.9
2123,2024-05-09,2024,27.08240691,-80.9156452,145,125,35,12,1,0,2,0,,,,305,320,13.9
2124,2024-05-09,2024,27.07913913,-80.92031197,37,22,7,7,1,0,0,0,,,,66,74,13.9
2125,2024-05-16,2024,26.70103208,-80.77761291,6,46,4,0,0,0,0,0,,,,56,56,13.65
2126,2024-05-16,2024,26.8146716,-80.97253501,95,5,10,5,0,0,0,0,,,,110,115,13.65
2127,2024-05-16,2024,26.85277211,-81.0089293,125,105,15,20,4,0,5,0,,,,245,274,13.65
2128,2024-05-16,2024,27.0600004,-80.94007021,95,0,0,0,0,0,0,0,,,,95,95,13.65
2129,2024-05-23,2024,26.72367068,-80.71387507,55,12,125,15,0,0,0,0,,,,192,207,13.65
2130,2024-05-23,2024,26.75509063,-80.90080174,15,30,20,0,0,0,2,0,,,,65,67,13.65
2131,2024-05-23,2024,26.80694361,-80.95511975,30,25,20,0,0,0,0,0,,,,75,75,13.65
2132,2024-05-23,2024,26.85173311,-81.03322946,560,390,420,125,40,0,45,0,,,,1370,1580,13.65
2133,2024-05-23,2024,26.8616766,-81.04321447,700,825,475,200,0,0,30,1,,,,2000,2231,13.65
2134,2024-05-23,2024,26.86448879,-81.0682704,0,260,280,15,140,0,4,0,,,,540,699,13.65
2135,2024-05-23,2024,26.8611784,-81.07027351,22,45,30,0,0,0,0,0,,,,97,97,13.65
2136,2024-05-23,2024,26.87360565,-81.06421325,260,180,160,35,15,0,22,0,,,,600,672,13.65
2137,2024-05-23,2024,26.87319913,-81.06971272,35,45,40,3,0,0,0,0,,,,120,123,13.65
2138,2024-05-23,2024,26.88284809,-81.07550104,65,410,110,0,0,0,0,0,,,,585,585,13.65
2139,2024-05-23,2024,26.89373707,-81.0970499,27,35,0,0,0,0,0,0,,,,62,62,13.65
2140,2024-05-23,2024,26.89340341,-81.06837995,95,45,15,0,0,0,0,0,,,,155,155,13.65
2141,2024-05-23,2024,26.89365512,-81.07255032,20,440,0,10,0,0,0,0,,,,460,470,13.65
2142,2024-05-23,2024,27.05433757,-80.94849187,23,6,17,0,4,0,0,0,,,,46,50,13.65
2143,2024-05-23,2024,27.08055555,-80.91452426,135,145,35,3,0,0,0,0,,,,315,318,13.65
2144,2024-05-23,2024,27.08726313,-80.91352535,220,305,95,20,20,0,3,0,,,,620,663,13.65
2145,2024-05-23,2024,27.09481299,-80.90768043,85,195,15,10,0,0,1,0,,,,295,306,13.65
2146,2024-06-06,2024,26.7298705,-80.71626399,16,0,35,4,0,0,0,0,,,,51,55,12.71
2147,2024-06-06,2024,26.70233564,-80.72546077,32,12,29,2,0,0,0,0,,,,73,75,12.71
2148,2024-06-06,2024,26.70233595,-80.81290136,26,9,105,8,0,0,1,0,,,,140,149,12.71
2149,2024-06-06,2024,26.78090257,-80.93522535,18,25,220,0,0,6,4,0,,,,263,273,12.71
2150,2024-06-06,2024,26.81323942,-80.96623832,140,10,160,0,0,0,0,0,,,,310,310,12.71
